Date,ABBN,ADEN,BAER,CFR,CSGN,GEBN,GIVN,LHN,LONN,NESN,NOVN,ROG,SCMN,SGSN,SLHN,SREN,UBSG,UHR,ZURN,SIK,SMI
07/01/2011,21.27,63.5,42.59,53.95,36.904,213.7,963,65.86,67.8,53.7,55.2,135.6,416.3,1554,142.7,52.6,15.89,399.8,248.8,2005,6497.64
06/01/2011,21,64.8,43.4,54.7,37.453,215.4,964,66.62,68.87,53.6,55.8,137.1,416.4,1566,142.2,52.85,16.18,403.8,250.2,2068,6532.84
05/01/2011,21.09,63.5,43.45,54.05,36.803,215.9,985,67.33,69.33,54.2,55.75,137.5,415.5,1579,139.4,51.4,15.91,401.5,247.2,2042,6519.25
04/01/2011,21.3,62.3,43.07,54.7,35.934,219.1,1015,67.71,69.93,54.5,55.2,137.3,415.3,1617,137.1,51.1,15.73,404.6,245.8,2110,6494.31
03/01/2011,21.22,62.8,43,55.3,34.844,219,1016,68.1,69.84,55.25,55.45,136.8,413.1,1591,137.4,51.5,15.58,417.4,244.9,2093,6493.88
30/12/2010,20.83,61.25,42.79,55,34.487,216.2,1009,67.29,69.43,54.75,54.95,137,411.1,1569,135.2,50.3,15.35,416.8,242.2,2051,6436.04
29/12/2010,21.08,62.05,42.99,56.05,35.027,219.9,1025,68.38,71.56,56.25,56.3,139.2,417.3,1604,136.3,51.35,15.59,420.4,246.3,2074,6566.65
28/12/2010,20.95,62.85,43.42,56.25,35.091,218.2,1019,67.86,71,56.4,56.35,139.1,416,1603,136,51.3,15.63,419.9,246.3,2065,6569.06
27/12/2010,21.03,63.05,42.78,56.25,35.064,218.9,1020,68.14,70.58,56.5,56.2,138.7,416,1605,136,51.3,15.65,420.9,245.1,2054,6568.21
23/12/2010,21.11,63.4,42.98,57,35.393,218.6,1018,67.95,71.56,56.6,56.5,139,418.2,1619,136.6,51.5,15.76,425,245.8,2051,6599.43
22/12/2010,21.22,63.15,42.4,56.35,34.972,217.1,1020,68.33,71.32,56.15,56.1,137.5,416.8,1605,136.6,51.55,15.74,424.5,245.3,2030,6553.7
21/12/2010,21.11,63.2,42.84,56.4,34.661,219.4,1023,69.29,71.46,56.1,56.35,138.2,415.2,1639,138,50.6,15.54,424.5,245,2073,6558.17
20/12/2010,20.99,61.9,42.41,55.2,34.469,218.5,1018,67.43,71.51,55.65,56.45,138.3,412,1647,134.3,50.25,15.41,422.3,243.2,2060,6521.25
17/12/2010,20.92,60.45,42.35,55.6,34.469,215.4,1022,67.48,71.23,55.95,56.75,138.5,411,1640,131.8,50.1,15.49,425,242.3,2034,6538.16
16/12/2010,20.9,61.7,41.96,55.9,34.89,214.4,1019,66.48,72.25,55.95,56.8,140,413.8,1643,133.9,50.35,15.79,424,243.2,2022,6566.17
15/12/2010,20.74,62.1,41.81,55.6,35.219,213.3,1017,66.19,72.3,55.5,56.25,141.2,417,1640,131.3,50.1,15.87,425,244,2027,6560.43
14/12/2010,20.65,61.35,42.9,56.1,35.705,214,1024,66.52,72.9,55.9,53.6,142.2,416.5,1667,130.6,50.2,16.14,429.5,245.4,2058,6545.84
13/12/2010,20.5,61.9,42.09,56.15,35.75,214.9,1030,66.1,73.27,55.6,53.1,141.6,420.2,1643,129.3,49.93,16.14,429.7,244.2,2077,6519.08
10/12/2010,20.38,61.55,41.93,55.7,35.512,213.2,1024,66.57,74.2,55.55,53.5,141.7,419.5,1662,130.5,49.83,16.15,421.6,243.3,2060,6519.14
09/12/2010,20.4,62.4,41.72,55.45,35.915,214.2,1037,66.24,73.92,55.5,54,142.7,418.5,1667,130.8,50.2,16.16,414.4,244.5,2090,6537.63
08/12/2010,20.35,61.4,41.5,56.65,35.567,214.9,1047,66.1,73.92,55.4,53.95,141,415.8,1704,126.2,49.65,15.77,423.6,239.5,2110,6508.13
07/12/2010,20.34,60.7,42.11,57.1,34.963,216.1,1045,65.9,75.68,55.1,53.9,138,413.1,1697,117.5,48.58,15.52,431.8,232.6,2127,6462.53
06/12/2010,19.91,59.95,41.11,56.6,34.808,214.1,1036,64.71,75.12,54.9,53.5,137.3,413,1680,116.5,48.1,15.46,419.8,230.3,2079,6412.22
03/12/2010,19.95,59.95,40.47,56.95,35.43,213.7,1034,64.86,73.04,55.2,53.45,138.4,413.7,1682,118.4,48.13,15.71,415,233.1,2070,6440.9
02/12/2010,19.96,59.6,40.49,56.95,35.439,215,1032,64.48,73.32,55.6,54.35,139.3,411.4,1702,118.9,48.61,15.79,418.8,237,2062,6483.44
01/12/2010,19.72,58.2,39.29,55.8,34.606,206.6,1020,62.9,72.44,55.15,54.2,138.4,411.2,1695,113.6,47.48,15.47,410,231,2024,6409.7
30/11/2010,19.45,57.15,37.22,54.1,33.91,202.7,1006,61.57,71.74,54.55,53.25,137.8,409,1643,111.7,46.36,15.03,403,223.3,2000,6312.43
29/11/2010,19.52,57.5,37.07,54.75,34.798,203.3,1018,62.29,71.51,55.75,54.05,138.6,414,1644,114.2,46.82,15.33,404.5,228.4,2015,6397.5
26/11/2010,19.65,58.6,37.66,55.95,35.274,207,1021,62.95,73.83,56.6,55,140.6,418.9,1676,116,47.62,15.39,407.2,229.6,2001,6483.56
25/11/2010,19.7,58.8,38.3,56.05,35.778,206.2,1033,63.14,74.15,56.45,54.95,140,417.3,1673,118.7,48.31,15.68,408.9,232.7,1986,6502.14
24/11/2010,19.77,58.15,37.7,55.1,35.87,201.1,1018,63.14,73.55,55.45,54.65,140.1,413.4,1669,118,48.25,15.63,401.3,231.8,1955,6449.8
23/11/2010,19.52,57.8,36.95,53.2,35.805,200.2,1013,62.29,73.64,54.55,54.75,140,413,1594,119.6,48.07,15.68,385.6,232.5,1961,6393.79
22/11/2010,20.1,58.8,38.01,54.5,36.748,203.5,1009,63.29,74.1,55.45,56.1,143.4,418.2,1623,123,49.4,16.1,392.1,236.6,1999,6532.64
19/11/2010,20.44,59.55,38.73,54.2,37.517,204,1014,63.57,77.44,55.55,56.3,145.5,419.7,1638,125.5,50.05,16.44,394,238,1986,6590.84
18/11/2010,20.45,59.45,38.93,54.2,37.81,199.7,1010,63.29,79.29,55.7,56.5,146.5,419.5,1626,125.8,50,16.71,397.1,237.4,1963,6613.37
17/11/2010,19.95,58.5,38.35,54.1,37.49,198.5,1003,62.19,77.81,54.4,55.15,144.4,413.8,1621,123.8,49.55,16.61,386.9,235.6,1959,6494.99
16/11/2010,19.72,58.85,38.62,54.3,37.517,196.8,998,61.57,77.85,54.6,55.4,142.5,414.4,1622,122.1,49.2,16.55,391.4,232.1,1965,6476.53
15/11/2010,20.3,60.25,39.59,54.8,38.186,199.9,1011,62.95,77.62,55.25,55.5,143.5,417.1,1650,125.1,50.3,16.94,398,233.4,1973,6562.15
12/11/2010,20.18,60,39.32,53.55,38.131,197.5,1005,61.9,77.02,54.9,54.7,141.8,417.4,1635,124,50,16.89,396.3,231.8,1965,6505.29
11/11/2010,20.4,59.65,38.33,51.4,38.067,197.3,1001,61.9,78.83,54.95,54.75,142.4,418.5,1630,123.5,50.2,16.97,395.4,232,1970,6516.99
10/11/2010,20.53,60.4,38.05,51.5,38.259,200.7,996.5,63.38,78.64,55,55,142.7,420.8,1620,127,51.05,17.12,398,234,1980,6539.82
09/11/2010,20.71,60.75,39.36,52.35,38.909,202,1015,63.57,80.12,55.4,55.35,142.5,419.7,1636,129.4,51.25,17.38,405.3,233.3,1945,6581.88
08/11/2010,20.69,58.6,39.64,53.2,38.909,200.6,1038,63,79.61,55.75,56.1,143,411.4,1630,128.6,51,17.36,405.9,234.2,1925,6600.36
05/11/2010,20.72,58.7,40.56,52.8,38.36,200.2,1021,62.86,79.2,55.8,56.25,143.4,409.3,1624,127.5,50.7,17.24,402.7,235.4,1900,6587.72
04/11/2010,20.81,58.25,40.32,52.65,38.094,194.5,1021,62.52,79.66,55.55,56.75,145.3,411.6,1625,129.2,50.5,17.09,400.6,238.2,1972,6595.64
03/11/2010,20.48,56.55,39.35,51.45,37.307,189.4,1010,61,78.5,54.2,57.1,145.1,411.3,1600,127.9,47.45,16.69,391,241.7,1914,6512.99
02/11/2010,20.52,56.55,39.75,50.15,37.774,190.8,1018,60.29,79.94,54.3,57.15,147,413.7,1614,125.6,47.86,16.84,388,244.3,1905,6541.5
01/11/2010,20.46,56.25,39.08,49.53,37.417,191.6,1018,60.05,79.89,54.05,57.3,146,411.3,1600,121.8,47.35,16.62,380,242,1950,6504.72
29/10/2010,20.38,55,40.58,49.08,37.215,188.5,1014,58.43,79.8,53.9,57.05,144.5,411.1,1575,120.5,47.3,16.66,376.1,240.9,1950,6472.23
28/10/2010,20.68,55.55,39.96,48.83,37.911,189.7,1013,58.1,79.29,53.65,56.8,145.4,408.7,1572,121.9,47.51,16.75,375,240.5,1972,6484.71
27/10/2010,21.56,55.15,39.37,48.67,37.636,187.2,1006,57.95,79.66,53.1,56.95,145.2,402.2,1569,118.4,47.54,16.84,375.2,237,1979,6479.21
26/10/2010,21.86,56,39.33,49.15,37.261,189.2,1016,57.86,81.75,53.2,56.7,142.7,402.5,1580,119.3,47.63,16.76,378.7,238.4,1965,6476.61
25/10/2010,21.98,56.5,39.15,49.61,37.252,188.3,1023,57.81,81.79,53.1,56.9,143.5,397.8,1592,120.9,47.59,17.64,383.3,238.5,1980,6513.63
22/10/2010,21.86,56.75,38.11,48.4,37.444,188.8,1020,57.57,82.53,52.65,56.85,142.8,397.4,1581,120.8,48.41,17.43,377.2,237.2,1960,6477.13
21/10/2010,22.1,56.7,36.78,48.56,37.911,186,1019,57.67,82.58,53.05,57.3,143.2,397.4,1588,121.8,48.3,17.59,378.3,237.7,1940,6512.19
20/10/2010,21.65,55.9,36.42,46.8,39.678,182.4,1002,58.19,80.08,52.1,57.3,143.9,395.2,1551,121.3,48.22,17.5,362.5,236.3,1952,6477.2
19/10/2010,21.51,54.6,36.63,47.06,39.779,182.4,1004,58.38,80.08,51.85,57.25,143.7,395.5,1556,121,47.99,17.58,361.7,236.9,1954,6471.96
18/10/2010,21.42,54.7,36.67,48,39.358,181.7,1010,58.38,81.93,52.15,57.15,143.3,395.9,1555,122.2,48.54,17.28,367,235.1,1964,6470.26
15/10/2010,21.39,54.9,36.48,48,38.451,181.3,1005,59,82.12,52.35,56.85,141.9,395.9,1564,120.4,48.16,17.05,370,234.6,1960,6443.01
14/10/2010,21.57,54.1,36.84,48.11,39.037,184.6,1010,59.86,83.6,52.35,56.75,138.4,396.8,1563,120.6,47.66,17.37,368,234.5,1965,6440.97
13/10/2010,21.59,54,36.63,48.52,39.596,178.4,1010,59.43,83.41,52.55,57.35,139.1,396.1,1573,120.3,46.5,17.64,372.9,231.5,1896,6455.13
12/10/2010,21.05,54.65,35.81,48.46,38.863,174.8,1009,58.48,82.67,52.5,56.8,135.7,396.1,1564,117.8,45.88,17.2,370.6,229,1850,6375.26
11/10/2010,21.25,54.5,35.89,48.23,39.138,175,1001,59.14,83,52.4,56.6,139,399,1574,117.1,45.98,17,367,231.8,1862,6386.18
08/10/2010,20.95,53.95,35.69,46.9,38.817,174.9,1003,58.9,82.58,52.5,56.05,139.1,398.5,1564,117.4,45.82,17.12,361,231.3,1850,6363.16
07/10/2010,21.12,53.4,35.8,46.64,39.55,174.4,1004,59.05,80.96,52.9,56.2,139.1,397.7,1560,115.6,45.11,17.23,363.9,232.6,1846,6375.58
06/10/2010,20.99,52.2,35.93,46.79,39.293,176.2,1017,60.05,81.19,52.7,55.7,138.4,398.9,1595,113,43.5,17.23,365.4,230.8,1844,6351.01
05/10/2010,20.77,50.15,35.66,46.49,39.001,174.6,995,59.95,80.45,52.45,55.75,137.5,398.1,1556,111.8,43.12,16.94,359.9,232,1790,6313.9
04/10/2010,20.53,50,34.77,46.67,38.396,173,984.5,58.76,77.95,52.15,55.5,134.8,396,1560,110.4,42.62,16.58,356.3,229.6,1786,6248.8
01/10/2010,20.86,51.05,34.78,46.5,38.25,174,996,59.14,77.95,52.3,55.95,135.6,396.5,1585,111,42.94,16.66,355.1,230.7,1817,6284.17
30/09/2010,20.71,51.35,34.94,47.31,38.451,175,1004,60.1,77.76,52.35,56.35,134.2,396.3,1588,111.9,43.09,16.68,369.7,230.3,1813,6296.33
29/09/2010,20.8,51.25,35.85,46.78,39.321,174.6,1005,60.43,77.99,52.45,56.5,131.5,396,1585,112.8,43.75,17.06,362.9,231.4,1816,6311.57
28/09/2010,20.73,49.9,36.93,45.82,39.275,174,1004,60.86,78.36,52.85,56.9,130.2,396.5,1590,112.4,43.64,17.47,360.6,230.9,1817,6334.38
27/09/2010,20.75,50.4,37.14,45.4,39.678,174.8,990.5,61.29,78.04,52.8,56.7,131.1,395.3,1576,112.1,43.7,17.46,359.6,233.3,1800,6338.89
24/09/2010,20.85,50.9,37.25,46.25,40.099,173.3,993,61.38,78.55,52.7,56.6,133.8,395.5,1580,112.6,44.08,17.54,364.1,232.9,1793,6360.77
23/09/2010,20.5,50.95,36.67,44.56,39.641,171.1,985,60.57,78.36,52.35,55.55,135.4,393.7,1620,111.6,43.44,17.27,354.9,231.2,1800,6303.2
22/09/2010,20.7,51.25,36.66,45.15,40.969,171.7,991.5,61.29,78.18,52.5,55.45,136.3,394,1618,112.7,43.69,17.6,359.5,233.9,1801,6344.88
21/09/2010,21.05,51.7,37.92,45.5,42.003,173.9,993.5,61.95,80.12,52.35,56.45,137.4,396.3,1638,113,44.15,18.13,365.5,236.6,1799,6420.4
20/09/2010,20.86,51.3,38.81,45.1,42.699,171.3,993.5,61.29,81.65,52.8,56.8,138,396,1694,111.6,44.52,18.33,363.6,238,1800,6461.98
17/09/2010,20.81,50.65,38.05,43.81,42.287,168.5,988.5,60.52,81.51,52.1,56.25,137.2,392.8,1607,111,43.99,18.01,352.7,236,1735,6389.02
16/09/2010,20.79,49.44,38.75,43.24,42.681,167.4,994,60.33,81.61,52.75,55.85,138.5,393.6,1590,111.4,44.6,18.27,350.2,239.7,1740,6424.16
15/09/2010,20.58,49,39.23,43.46,42.397,167.8,992,61.05,81.98,53.1,56,139.5,394.3,1580,111.4,44.93,18.34,352.9,240.3,1773,6434.01
14/09/2010,20.57,49.52,39.18,44,42.937,169.1,990,60.76,82.86,53.65,55.75,142,394.6,1598,112.2,44.94,18.3,354,239.6,1779,6466.32
13/09/2010,20.68,49.8,38.75,44.12,43.047,169.1,994.5,61.57,83.78,53.5,55.15,143.6,395.4,1580,112.3,45.23,18.39,353.8,239.6,1850,6471.77
10/09/2010,20.83,50,38.28,44,42.15,169.9,991,61.9,83.6,53.75,55.2,144.2,393.2,1560,110.8,43.52,18.3,350.4,237.3,1830,6467.69
09/09/2010,20.83,50,37.7,42.69,42.37,169.8,991,61.86,84.15,53.85,54.3,144,392,1569,109.6,43.75,18.16,344.8,236.6,1836,6425.26
08/09/2010,20.5,49.46,37.05,42.05,41.454,168,993,61.43,82.07,54.05,54.25,143.2,397.9,1556,109.1,43.45,17.9,339,234.5,1886,6386.95
07/09/2010,20.47,49.86,37.12,41.86,41.546,167.7,987,60.52,80.54,53.8,54,142.6,397.7,1537,108.8,43.41,17.82,337.5,233.1,1868,6360.2
06/09/2010,20.71,51.05,37.71,42.46,42.525,168.3,990,60.24,80.96,54.15,54.15,143,398.6,1557,109.9,44.11,18.08,341.5,236.1,1879,6418.25
03/09/2010,20.63,51,37.38,42.07,43.111,168.4,983.5,60.48,80.87,53.9,54.05,142.2,396.5,1522,110.7,44.08,18.23,343.7,237,1898,6400.71
02/09/2010,20.46,49.4,36.63,41.7,41.784,167,998.5,60.62,80.08,53.75,53.7,139.7,394.6,1516,109.7,43.58,17.9,339.9,234.2,1849,6333.65
01/09/2010,20.27,49.74,36.46,41.25,41.976,167.6,992,60.05,79.2,53.75,54.05,140.1,396.2,1554,108.6,43.53,17.83,334.8,234.5,1816,6332.43
31/08/2010,19.62,47.34,34.98,39.46,40.822,163.6,970,58.19,78.04,52.6,53.35,138,394.8,1470,105.9,42.1,17.18,326.8,226.4,1784,6180.89
30/08/2010,19.74,47.54,35.08,39.54,41.125,163.5,953,58.52,78.64,52.6,53.7,138.6,394.2,1472,107.9,42.55,17.08,329.5,226.6,1836,6205.24
27/08/2010,19.77,47.66,35.26,39.63,41.152,163.7,963,58.52,77.48,52.4,53.3,137.8,394.8,1470,108.3,42.74,17.07,331.2,226.4,1850,6183.14
26/08/2010,19.47,47.04,34.78,39.38,41.125,162.2,952.5,57.9,77.72,52.25,52.3,137.1,389.9,1438,107,42.25,16.96,326.1,223.8,1878,6131.76
25/08/2010,19.27,46.22,34.44,39.24,40.539,160.4,928.5,57.57,76.97,52.05,52.05,136.8,390.1,1418,107.7,42.25,16.74,325.4,224.2,1835,6098.59
24/08/2010,19.59,47.29,35.08,40.48,41.298,162,921,58.29,78.46,52.1,51.6,137.9,389.7,1437,109,42.55,16.99,331.3,224.8,1890,6144.14
23/08/2010,19.81,48.24,35.38,40.77,41.948,165,927.5,59.05,78.97,52.45,52.25,138.9,389.4,1457,109.4,42.76,17.35,335.3,226.4,1997,6209.45
20/08/2010,19.8,48.03,35.14,40.5,41.555,163.5,935,59.19,78.69,52.15,52.35,139.7,385.7,1459,108.7,42.92,17.02,333.7,225.9,1975,6185.82
19/08/2010,20.22,50.4,35.67,40.64,42.168,166.4,948,60.43,80.26,53,52.65,141.3,389.4,1465,110.5,43.68,17.45,339.1,230.3,2000,6281.35
18/08/2010,20.64,52.1,35.8,41.05,42.965,169,963.5,64.48,80.54,53.2,53.4,143.4,392,1487,110.1,44.37,17.47,343,234.5,2019,6362.88
17/08/2010,20.61,52.5,36.15,40.88,43.294,170.2,955.5,64.24,80.82,53.15,53.05,142.6,392.1,1486,102,43.98,17.66,343.5,234.6,1978,6359.74
16/08/2010,20.27,51.2,34.8,39.87,42.113,168,942.5,62.57,80.26,52.95,52.65,142.3,387.7,1449,100.3,43.75,17.4,336.6,232.6,1948,6285.66
13/08/2010,20.04,52.15,34.92,39.92,42.919,169,949,62.38,80.68,52.5,53,142.6,388,1452,102.8,43.97,17.41,337.8,233.1,1927,6294.34
12/08/2010,20.03,52,34.44,39.72,42.937,171.4,944.5,62.67,80.08,52.4,52.75,142,386.8,1443,102.1,44.28,17.3,338,234.5,1920,6279.35
11/08/2010,20.24,53.3,34.58,39.92,43.395,176.3,947,63.24,80.49,51.4,53.05,141.8,385.4,1452,104.5,45.07,17.23,333.6,234.5,1926,6265.84
10/08/2010,21.14,55.6,36.15,41.51,44.869,178.1,957.5,65.29,81.51,51.5,53.85,143.5,388.4,1496,109.2,45.89,18.04,344.8,239.4,1993,6395.02
09/08/2010,21.46,56.3,36.79,41.99,45.748,179.4,962,66.38,81.51,51,52.75,143,388,1501,109.9,45.98,18.32,352.9,241.2,2026,6391.74
06/08/2010,21.37,55.5,36.05,41.54,45.363,177.5,967.5,66.67,82.39,50.55,51.75,141.7,385.1,1494,110.3,45.47,17.95,348,239.4,2004,6321.36
05/08/2010,21.68,57.6,36.93,42.01,45.958,177.1,990,67.24,80.59,51.05,52.4,141.3,388.7,1511,111.7,47.53,18.1,351,238.9,2044,6374.89
04/08/2010,21.65,56.8,36.6,41.7,45.308,174.6,973,66.95,79.66,52.15,52.1,139.7,392.9,1519,112.5,48.94,18.1,341.4,249.7,2029,6380.3
03/08/2010,21.5,55.95,36.52,40.9,45.308,174,976.5,67.05,78.92,51.9,52.05,138.9,395.1,1503,112.5,48.9,18.02,327.5,247.3,2015,6337.72
02/08/2010,21.58,55.6,36.66,41.31,45.079,174.9,978,67.38,77.85,51.9,51.8,137,395.3,1500,111.9,48.74,18.1,328.4,248.3,2000,6321.64
30/07/2010,21.02,53.1,35.61,40.65,43.432,170.3,960,66.29,74.94,51.5,50.55,135.5,390,1463,109.5,47.98,17.8,322.6,243.2,1961,6200.78
29/07/2010,20.94,53.1,36.63,40.78,43.706,170.9,961.5,67.48,74.8,51.65,51,136.3,393,1475,110.8,48.04,17.52,323.2,243.3,1963,6220.65
28/07/2010,21.27,54,36.65,41.49,44.045,170,958.5,67.05,73.13,52.55,51.45,137.6,390.6,1483,112.7,48.41,17.48,327.3,244.4,1924,6277.49
27/07/2010,21.04,55.15,36.59,41.62,43.569,168.3,964,68.05,73.13,52.8,51.4,136.2,393.2,1501,109.7,48.86,17.46,328.2,245.8,1939,6275.19
26/07/2010,21.32,54.5,35.66,42.21,41.143,169.1,960.5,67.57,70.49,53.5,51.5,134.9,393.5,1521,104.4,47.65,15.7,334.3,240.5,1950,6199.46
23/07/2010,20.82,54.5,35.25,42,40.584,168.2,956,67.38,70.4,53.7,51.8,136.4,393.4,1543,106.5,47.29,15.47,331,239.8,1934,6201.25
22/07/2010,20.48,54.25,34.92,41.08,40.099,168,949.5,67.1,67.57,53.55,51.8,138.4,393.2,1540,106.8,47.24,15.51,329.7,242.4,1932,6194.18
21/07/2010,19.65,52.85,33.25,39.93,40.511,168,935,65.14,66.23,53.3,51.25,137,388.3,1507,104.9,46.15,15.2,322,238.5,1907,6132.66
20/07/2010,19.09,51.1,31.27,38.92,39.568,167.6,913,64.05,65.12,52.75,51.75,143,385.9,1506,104.6,45.99,14.98,314.7,238.4,1879,6123.42
